label,kind,window,start,end,is_baseline,feasible,cost_bps,cash_yield,data_dir,params.score,avg_misallocation,max_misallocation,avg_asset_deviation,max_asset_deviation,final_value,total_contributed,net_profit,net_profit_pct,cagr,xirr,sharpe,volatility,sortino,calmar,max_drawdown,max_drawdown_days,best_year,best_year_return,worst_year,worst_year_return,traded_value,total_fees,turnover,fee_drag,exposure.AGG.avg,exposure.AGG.min,exposure.EEM.avg,exposure.EEM.min,exposure.EFA.avg,exposure.EFA.min,exposure.IEF.avg,exposure.IEF.min,exposure.LQD.avg,exposure.LQD.min,exposure.SHY.avg,exposure.SHY.min,exposure.SPY.avg,exposure.SPY.min
SPY25/EFA25/EEM25/AGG25,sens,sens_2019-10-01,2019-10-01,2024-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01225512,0.03782679,0.00827077,0.02226529,50335.14518662,40000.00000000,10335.14518662,0.25837863,0.07145470,0.07449913,0.53851987,0.14922695,0.73950032,0.28301027,-0.25248093,208,2023,0.14079778,2022,-0.16266215,46846.50265606,4.39899157,0.16963169,0.00010997,0.24790811,0.24209047,0.24912271,0.24703723,0.24881188,0.24530923,,,,,,,0.24190026,0.22773471
SPY60/AGG40,sens,sens_2019-10-01,2019-10-01,2024-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00874796,0.02577726,0.00699809,0.01808341,53598.54436455,40000.00000000,13598.54436455,0.33996361,0.09382681,0.09502300,0.75819462,0.12966381,1.05111716,0.44464790,-0.21101374,147,2023,0.17207465,2022,-0.15973613,45075.35183418,3.85494918,0.15581045,0.00009637,0.39789213,0.39148165,,,,,,,,,,,0.59335825,0.58191659
SPY benchmark,sens,sens_2019-10-01,2019-10-01,2024-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00678512,0.02152589,0.00678633,0.02152679,64780.38926820,40000.00000000,24780.38926820,0.61950973,0.15595850,0.15748059,0.80655685,0.20671009,1.12854416,0.46944610,-0.33221812,173,2021,0.28261638,2022,-0.18303732,39513.23356063,2.76592635,0.12075509,0.00006915,,,,,,,,,,,,,0.99321367,0.97847321
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-04-01,2020-04-01,2025-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00313899,0.01495920,0.00321542,0.01506653,40425.57889412,40000.00000000,425.57889412,0.01063947,0.01714668,0.00341665,0.22294380,0.09805321,0.31263629,0.08486166,-0.20205452,,2020,0.16393109,2022,-0.12081077,2323383.99544611,243.19359145,9.07420663,0.00607984,0.00000000,0.00000000,0.08187203,0.00000000,0.08185377,0.00000000,0.06524629,0.00000000,0.17979567,0.00000000,0.42551295,0.00000000,0.16250387,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-04-01,2020-04-01,2025-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00363600,0.01529099,0.00368166,0.01537359,43522.43184180,40000.00000000,3522.43184180,0.08806080,0.03774681,0.02728420,0.42049509,0.10039852,0.57393116,0.23380440,-0.16144609,1335,2020,0.13567721,2025,-0.06429030,1395613.42864847,144.30585148,5.19405487,0.00360765,0.00000000,0.00000000,0.06548139,0.00000000,0.03274728,0.00000000,0.04883138,0.00000000,0.14726329,0.00000000,0.40924482,0.00000000,0.29275018,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2020-04-01,2020-04-01,2025-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01245843,0.03264925,0.00856147,0.02238023,50566.81635837,40000.00000000,10566.81635837,0.26417041,0.09703758,0.07604656,0.81113406,0.12401521,1.19002253,0.38836890,-0.24985930,981,2020,0.38463075,2022,-0.16290008,47240.17589575,4.43060117,0.15958709,0.00011077,0.24800878,0.24257497,0.24922891,0.24743652,0.24870114,0.24675882,,,,,,,0.24160094,0.22761977
SPY60/AGG40,sens,sens_2020-04-01,2020-04-01,2025-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00922679,0.02662333,0.00745598,0.02102140,53066.93777905,40000.00000000,13066.93777905,0.32667344,0.11099191,0.09182078,1.01272573,0.11026799,1.47227734,0.53443525,-0.20768075,766,2020,0.31526438,2022,-0.15897929,46819.82703612,3.99547956,0.15305530,0.00009989,0.39800925,0.39148712,,,,,,,,,,,0.59276235,0.57897860
SPY benchmark,sens,sens_2020-04-01,2020-04-01,2025-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00717346,0.01958108,0.00717458,0.01958180,64633.15060299,40000.00000000,24633.15060299,0.61582877,0.19153444,0.15682605,1.10523087,0.17256661,1.60277623,0.78209937,-0.24489783,709,2020,0.52709348,2022,-0.18312734,39704.04476813,2.77928313,0.10880911,0.00006948,,,,,,,,,,,,,0.99282542,0.98041820
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-10-01,2020-10-01,2025-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00273833,0.01645495,0.00281236,0.01653856,43498.14423560,40000.00000000,3498.14423560,0.08745361,0.01775695,0.02709614,0.24457272,0.08813520,0.33929918,0.08784528,-0.20213898,,2025,0.10201553,2022,-0.12086284,2180697.23800090,224.27780947,8.91318461,0.00560695,0.00000000,0.00000000,0.09826776,0.00000000,0.08180926,0.00000000,0.04908156,0.00000000,0.16344882,0.00000000,0.44155365,0.00000000,0.16302658,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2020-10-01,2020-10-01,2025-10-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00382861,0.02248378,0.00387311,0.02251799,50642.70488424,40000.00000000,10642.70488424,0.26606762,0.06481166,0.07651633,0.70316512,0.09625701,0.98677101,0.40160617,-0.16138114,1335,2025,0.12481692,2022,-0.04052870,1308402.41430404,134.95403952,4.93456964,0.00337385,0.00000000,0.00000000,0.11463592,0.00000000,0.06547332,0.00000000,0.00000000,0.00000000,0.14710831,0.00000000,0.40904585,0.00000000,0.25986349,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2020-10-01,2020-10-01,2025-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01424474,0.04166218,0.01013598,0.02927826,53211.46010917,40000.00000000,13211.46010917,0.33028650,0.07920421,0.09268766,0.69440125,0.12067230,1.01539420,0.31874620,-0.24848676,981,2025,0.18920963,2022,-0.16166724,48461.54462687,4.48626225,0.17741786,0.00011216,0.24795656,0.24197771,0.24904818,0.24649807,0.24864958,0.24547830,,,,,,,0.24009903,0.22072174
SPY60/AGG40,sens,sens_2020-10-01,2020-10-01,2025-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01007536,0.03470134,0.00811526,0.02669664,54555.05290383,40000.00000000,14555.05290383,0.36387632,0.09129836,0.10085742,0.85793564,0.10917843,1.24782585,0.44099915,-0.20702615,767,2023,0.17035474,2022,-0.15890999,44593.97540962,3.80545563,0.15655143,0.00009514,0.39792588,0.39199447,,,,,,,,,,,0.59199713,0.57330336
SPY benchmark,sens,sens_2020-10-01,2020-10-01,2025-10-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00884524,0.02336669,0.00884646,0.02336770,66100.37429562,40000.00000000,26100.37429562,0.65250936,0.15915572,0.16425076,0.95154645,0.17121556,1.38853105,0.64988015,-0.24490011,709,2021,0.28240060,2022,-0.18276220,39648.96327369,2.77542743,0.12250556,0.00006939,,,,,,,,,,,,,0.99115354,0.97663230
ROT SPY+EFA+EEM+AGG top1 13612W can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2021-04-01,2021-04-01,2026-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,13612W,0.00367336,0.01895628,0.00374245,0.01906233,45192.39015526,40000.00000000,5192.39015526,0.12980975,0.01454268,0.03949275,0.19183934,0.10355104,0.26347827,0.07219918,-0.20142450,1621,2025,0.13397663,2022,-0.12061952,1894943.45229153,194.18729673,7.79807095,0.00485468,0.00000000,0.00000000,0.14740577,0.00000000,0.06543408,0.00000000,0.04905843,0.00000000,0.16327518,0.00000000,0.40902911,0.00000000,0.16205498,0.00000000
ROT SPY+EFA+EEM+AGG top1 1-3-6-12U can SPY+EFA+EEM+AGG/1 fb best(LQD+IEF+SHY),sens,sens_2021-04-01,2021-04-01,2026-04-01,false,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,1-3-6-12U,0.00396439,0.02023530,0.00400372,0.02023644,51834.80928492,40000.00000000,11834.80928492,0.29587023,0.05702384,0.08414588,0.57942228,0.10575985,0.80617561,0.41161123,-0.13853810,1113,2025,0.15731083,2022,-0.04049233,1053368.10453305,107.73685519,4.00223077,0.00269342,0.00000000,0.00000000,0.16382037,0.00000000,0.06543265,0.00000000,0.00000000,0.00000000,0.13052382,0.00000000,0.39244275,0.00000000,0.24377669,0.00000000
SPY25/EFA25/EEM25/AGG25,sens,sens_2021-04-01,2021-04-01,2026-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01395248,0.04190068,0.00994400,0.02863184,52021.19089387,40000.00000000,12021.19089387,0.30052977,0.05846271,0.08531937,0.53226003,0.12086513,0.77340865,0.23716402,-0.24650749,918,2025,0.21610886,2022,-0.15938116,45213.37236647,4.27101133,0.16765870,0.00010678,0.24818358,0.24254916,0.24904309,0.24651896,0.24848804,0.24515095,,,,,,,0.24033091,0.22136816
SPY60/AGG40,sens,sens_2021-04-01,2021-04-01,2026-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.01190632,0.03834645,0.01022658,0.03421038,51164.98019946,40000.00000000,11164.98019946,0.27912450,0.06783324,0.07989557,0.66514517,0.10777997,0.96136039,0.32624916,-0.20791851,767,2023,0.17144328,2022,-0.15925833,43698.06796053,3.69641331,0.15519942,0.00009241,0.39828788,0.39343208,,,,,,,,,,,0.58980418,0.56578962
SPY benchmark,sens,sens_2021-04-01,2021-04-01,2026-04-01,true,true,"{""*"": 6, ""ACWX"": 3, ""AGG"": 1, ""BIL"": 1, ""BND"": 1.5, ""BTAL"": 6, ""DBC"": 3, ""DBMF"": 3, ""EEM"": 1, ""EFA"": 1, ""IEF"": 1, ""IWM"": 1, ""KMLM"": 6, ""LQD"": 1.5, ""QQQ"": 1, ""SCZ"": 5, ""SHY"": 1, ""SPY"": 0.7, ""TIP"": 2, ""TLT"": 1, ""TQQQ"": 1.5, ""VEA"": 1.5, ""VEU"": 2, ""VNQ"": 1.5, ""VTI"": 1, ""VWO"": 2}",0.03000000,tests/data/2026-08-24-net15,,0.00846047,0.02801025,0.00846172,0.02801125,59002.40754917,40000.00000000,19002.40754917,0.47506019,0.11535447,0.12667042,0.73286492,0.16900166,1.05998792,0.47194682,-0.24442261,709,2023,0.25651082,2022,-0.18256168,39870.31686989,2.79092218,0.12763364,0.00006977,,,,,,,,,,,,,0.99153828,0.97198875
